Shuffle,Fold,n_estimators,lr,depth,MSE,MSE_B,RMSE,RMSE_B,R-squared,R-squared_B,MAE,MAE_B,MAPE,MAPE_B
2,1,200,0.01,3,3269656.245,2540958.003,1808.219081,1594.038269,0.785742828,0.833493666,1398.990993,1165.424087,1.16007E+13,4.30293E+12
2,2,200,0.01,3,3152268.555,2572295.482,1775.462913,1603.837735,0.802724939,0.839020776,1390.521919,1169.131632,3.8889E+12,1.40395E+12
2,3,200,0.01,3,3023562.572,2439840.564,1738.839433,1561.9989,0.804677871,0.84238631,1359.917715,1151.473161,8.02256E+12,2.77488E+12
2,4,200,0.01,3,3057858.183,2317091.729,1748.673264,1522.199635,0.794182596,0.844041883,1358.009375,1109.507874,19.62886853,11.30816362
2,5,200,0.01,3,3093712.075,2518901.902,1758.895129,1587.104881,0.797747307,0.835325757,1355.575504,1156.554402,7.85504E+12,2.72166E+12
3,1,200,0.01,3,3130162.695,2422130.224,1769.226581,1556.319448,0.79699471,0.842913836,1383.432641,1132.545621,22.2525295,12.16165702
3,2,200,0.01,3,3060504.578,2478811.495,1749.429786,1574.424179,0.79857303,0.836857134,1355.726813,1140.073835,4.03314E+12,1.43047E+12
3,3,200,0.01,3,3195633.817,2348037.962,1787.63358,1532.330892,0.800504478,0.853417793,1403.785938,1128.383862,22.54286139,11.94293953
3,4,200,0.01,3,2998514.289,2492300.241,1731.621867,1578.702075,0.792735831,0.827726504,1333.196219,1155.420371,7.92012E+12,2.97222E+12
3,5,200,0.01,3,3188979.664,2647916.255,1785.771448,1627.241916,0.797424117,0.831794483,1384.026155,1195.6978,1.92432E+13,6.80325E+12
4,1,200,0.01,3,3110204.796,2519416.125,1763.577272,1587.266873,0.799709783,0.837755249,1371.324826,1164.622335,3.94681E+12,1.34441E+12
4,2,200,0.01,3,3144208.67,2387921.616,1773.191662,1545.29014,0.794309465,0.843784899,1372.697376,1121.290901,3.92065E+12,1.62675E+12
4,3,200,0.01,3,3083470.653,2485925.487,1755.981393,1576.681797,0.800066267,0.838811385,1368.862358,1156.559078,7.63701E+12,2.67618E+12
4,4,200,0.01,3,3176160.64,2467930.66,1782.178622,1570.964882,0.791889526,0.838294634,1380.98273,1144.122696,1.18451E+13,4.12612E+12
4,5,200,0.01,3,3089719.764,2527950.814,1757.759871,1589.953085,0.798903512,0.835466622,1362.710358,1165.511684,4.03725E+12,1.43098E+12
5,1,200,0.01,3,3240830.584,2439216.203,1800.230703,1561.799028,0.790763693,0.842517967,1382.720676,1129.083643,1.19237E+13,4.15116E+12
5,2,200,0.01,3,3087274.111,2609792.14,1757.06406,1615.48511,0.793833733,0.825719685,1364.107286,1165.243188,7.76581E+12,3.03071E+12
5,3,200,0.01,3,3029988.591,2352805.637,1740.686241,1533.885796,0.80101937,0.84549026,1354.537481,1132.086554,3.77115E+12,1.34594E+12
5,4,200,0.01,3,3024448.727,2449751.168,1739.094226,1565.168096,0.804768735,0.841866052,1366.418098,1164.183525,20.50507791,11.874076
5,5,200,0.01,3,3216435.252,2537576.503,1793.442291,1592.977245,0.794872454,0.838166541,1392.645581,1161.515514,7.63807E+12,2.6756E+12
6,1,200,0.01,3,3147828.159,2493001.94,1774.211983,1578.924298,0.794766788,0.837460379,1359.871102,1154.036783,7.59031E+12,2.95699E+12
6,2,200,0.01,3,3044910.087,2560272.379,1744.967073,1600.085116,0.805890278,0.836785407,1363.716649,1176.852351,21.16776766,12.15302435
6,3,200,0.01,3,3133308.831,2429237.758,1770.115485,1558.601218,0.790184911,0.837331472,1380.482788,1133.64966,3.93058E+12,1.25413E+12
6,4,200,0.01,3,3174184.522,2495905.431,1781.624125,1579.843483,0.793043406,0.837267152,1380.74061,1163.586874,1.1861E+13,4.24296E+12
6,5,200,0.01,3,3088459.022,2410695.354,1757.401212,1552.641412,0.801818244,0.845309316,1377.108586,1123.973153,7.45978E+12,2.75088E+12
7,1,200,0.01,3,3098287.527,2366937.303,1760.195309,1538.485393,0.794030755,0.842649759,1381.649993,1140.014235,1.16511E+13,4.02058E+12
7,2,200,0.01,3,2917242.789,2536289,1707.993791,1592.573075,0.804919971,0.830394874,1322.034881,1173.17302,4.03694E+12,1.43047E+12
7,3,200,0.01,3,3278333.132,2399660.384,1810.616782,1549.083724,0.795876205,0.85058633,1399.679152,1121.913237,7.76478E+12,2.87052E+12
7,4,200,0.01,3,2997751.214,2535459.757,1731.401517,1592.312707,0.805142908,0.835192356,1350.137696,1152.282443,23.22991901,12.5793664
7,5,200,0.01,3,3295626.18,2550830.501,1815.385959,1597.131961,0.786248754,0.834555508,1406.287031,1164.72639,7.89579E+12,2.88191E+12
8,1,200,0.01,3,3077450.238,2449884.547,1754.266296,1565.210704,0.796322395,0.837857129,1360.246733,1145.060656,20.21083579,11.8085078
8,2,200,0.01,3,3242965.458,2484125.782,1800.82355,1576.110968,0.788482973,0.837977028,1386.649318,1158.904454,1.59292E+13,5.8682E+12
8,3,200,0.01,3,3113610.162,2434418.882,1764.54248,1560.26244,0.804193203,0.846905766,1365.091502,1123.207895,3.83968E+12,1.34594E+12
8,4,200,0.01,3,2967433.799,2448324.283,1722.624103,1564.712205,0.795716345,0.831452808,1346.957553,1153.792397,3.54212E+12,1.33071E+12
8,5,200,0.01,3,3229610.606,2572400.068,1797.11174,1603.87034,0.798234528,0.839292851,1407.081745,1171.146751,7.83142E+12,2.65903E+12
9,1,200,0.01,3,2940697.569,2355600.008,1714.846223,1534.796406,0.802590834,0.841868461,1333.509365,1138.874065,7.85931E+12,2.72069E+12
9,2,200,0.01,3,3042449.731,2533869.974,1744.261945,1591.813423,0.799418302,0.832947793,1367.804922,1155.564178,20.98979098,11.63361138
9,3,200,0.01,3,3239484.615,2681285.658,1799.856832,1637.463178,0.795028352,0.83034723,1406.555449,1174.503937,3.90388E+12,1.62675E+12
9,4,200,0.01,3,2977963.723,2508774.496,1725.677758,1583.911139,0.804755242,0.835516778,1335.291084,1168.815445,3.91004E+12,1.40446E+12
9,5,200,0.01,3,3416976.644,2309551.244,1848.506598,1519.720778,0.783063532,0.853371579,1423.36368,1114.339626,1.56162E+13,5.453E+12
10,1,200,0.01,3,3159613.12,2497129.246,1777.530062,1580.230757,0.791463139,0.835187577,1380.754051,1157.453869,3.67867E+12,1.33024E+12
10,2,200,0.01,3,3106584.377,2300640.181,1762.550532,1516.786136,0.791818813,0.84582746,1354.644865,1127.648375,1.55625E+13,5.4971E+12
10,3,200,0.01,3,2912817.361,2496356.013,1706.697794,1579.98608,0.804116163,0.832122741,1344.052985,1152.591719,3.87796E+12,1.40395E+12
10,4,200,0.01,3,3240751.593,2562192.361,1800.208764,1600.684966,0.798478709,0.8406739,1404.263477,1163.661688,3.98655E+12,1.34489E+12
10,5,200,0.01,3,3221429.028,2532862.269,1794.833983,1591.496864,0.796492681,0.839991506,1392.073991,1150.752749,3.91096E+12,1.62733E+12
1,1,200,0.01,4,2442074.126,2561519.826,1562.713706,1600.474875,0.837997835,0.830074054,1172.431468,1179.94434,7.87756E+12,2.72069E+12
1,2,200,0.01,4,2355536.491,2357232.627,1534.775714,1535.328182,0.846359583,0.846248952,1150.975893,1107.778047,7.60816E+12,2.67465E+12
1,3,200,0.01,4,2258204.153,2517434.469,1502.732229,1586.642515,0.854005791,0.837246401,1130.698561,1153.791853,1.17518E+13,4.37665E+12
1,4,200,0.01,4,2330518.154,2468380.509,1526.60347,1571.108051,0.852885981,0.844183417,1183.553904,1155.781088,18.35128276,11.72050115
1,5,200,0.01,4,2200310.322,2484561.957,1483.344303,1576.249332,0.854846549,0.8360946,1129.131128,1154.811709,3.98479E+12,1.43098E+12
2,1,200,0.01,4,2432858.005,2540958.003,1559.762163,1594.038269,0.840577346,0.833493666,1170.828553,1165.424087,1.16631E+13,4.30293E+12
2,2,200,0.01,4,2314298.465,2572295.482,1521.281849,1603.837735,0.855166728,0.839020776,1164.928347,1169.131632,3.95128E+12,1.40395E+12
2,3,200,0.01,4,2261980.318,2439840.564,1503.988138,1561.9989,0.853876081,0.84238631,1146.950647,1151.473161,7.94675E+12,2.77488E+12
2,4,200,0.01,4,2201172.174,2317091.729,1483.634784,1522.199635,0.851844162,0.844041883,1132.368226,1109.507874,16.57417146,11.30816362
2,5,200,0.01,4,2365358.792,2518901.902,1537.972299,1587.104881,0.845363701,0.835325757,1153.97632,1156.554402,7.93846E+12,2.72166E+12
3,1,200,0.01,4,2297670.296,2422130.224,1515.806813,1556.319448,0.850985629,0.842913836,1154.311642,1132.545621,18.88723249,12.16165702
3,2,200,0.01,4,2300523.674,2478811.495,1516.747729,1574.424179,0.848591139,0.836857134,1148.112252,1140.073835,3.94075E+12,1.43047E+12
3,3,200,0.01,4,2342130.5,2348037.962,1530.402071,1532.330892,0.853786581,0.853417793,1186.165368,1128.383862,19.34366609,11.94293953
3,4,200,0.01,4,2267655.581,2492300.241,1505.873694,1578.702075,0.843254457,0.827726504,1123.823106,1155.420371,7.95604E+12,2.97222E+12
3,5,200,0.01,4,2375662.141,2647916.255,1541.318313,1627.241916,0.84908908,0.831794483,1157.15533,1195.6978,1.977E+13,6.80325E+12
4,1,200,0.01,4,2240972.805,2519416.125,1496.987911,1587.266873,0.855686375,0.837755249,1139.75026,1164.622335,3.92914E+12,1.34441E+12
4,2,200,0.01,4,2348712.545,2387921.616,1532.550993,1545.29014,0.846349912,0.843784899,1158.300116,1121.290901,3.89667E+12,1.62675E+12
4,3,200,0.01,4,2338818.458,2485925.487,1529.319606,1576.681797,0.848349877,0.838811385,1159.018293,1156.559078,7.74485E+12,2.67618E+12
4,4,200,0.01,4,2381801.177,2467930.66,1543.308517,1570.964882,0.843938066,0.838294634,1156.51218,1144.122696,1.20672E+13,4.12612E+12
4,5,200,0.01,4,2310930.895,2527950.814,1520.174627,1589.953085,0.849591509,0.835466622,1148.868571,1165.511684,3.9518E+12,1.43098E+12
5,1,200,0.01,4,2465130.523,2439216.203,1570.073413,1561.799028,0.840844872,0.842517967,1168.686417,1129.083643,1.20006E+13,4.15116E+12
5,2,200,0.01,4,2280965.914,2609792.14,1510.286699,1615.48511,0.847678498,0.825719685,1135.599546,1165.243188,7.99972E+12,3.03071E+12
5,3,200,0.01,4,2242465.735,2352805.637,1497.486473,1533.885796,0.852736328,0.84549026,1141.25204,1132.086554,3.75822E+12,1.34594E+12
5,4,200,0.01,4,2236760.712,2449751.168,1495.580393,1565.168096,0.855614804,0.841866052,1152.214489,1164.183525,17.47046877,11.874076
5,5,200,0.01,4,2342717.534,2537576.503,1530.59385,1592.977245,0.850593635,0.838166541,1163.30497,1161.515514,7.47652E+12,2.6756E+12
6,1,200,0.01,4,2341399.308,2493001.94,1530.163164,1578.924298,0.847344621,0.837460379,1148.522118,1154.036783,7.56072E+12,2.95699E+12
6,2,200,0.01,4,2227007.81,2560272.379,1492.316257,1600.085116,0.858030663,0.836785407,1143.558049,1176.852351,18.20772698,12.15302435
6,3,200,0.01,4,2379883.627,2429237.758,1542.687145,1558.601218,0.840636362,0.837331472,1168.801321,1133.64966,3.91903E+12,1.25413E+12
6,4,200,0.01,4,2382641.41,2495905.431,1543.580711,1579.843483,0.844651958,0.837267152,1156.280338,1163.586874,1.19085E+13,4.24296E+12
6,5,200,0.01,4,2280619.205,2410695.354,1510.171912,1552.641412,0.853656106,0.845309316,1152.083901,1123.973153,7.45239E+12,2.75088E+12
7,1,200,0.01,4,2338897.732,2366937.303,1529.345524,1538.485393,0.844513785,0.842649759,1160.686824,1140.014235,1.15952E+13,4.02058E+12
7,2,200,0.01,4,2178207.723,2536289,1475.875239,1592.573075,0.85434026,0.830394874,1114.864614,1173.17302,3.9901E+12,1.43047E+12
7,3,200,0.01,4,2368508.297,2399660.384,1538.995873,1549.083724,0.852525999,0.85058633,1177.048875,1121.913237,7.82265E+12,2.87052E+12
7,4,200,0.01,4,2255271.104,2535459.757,1501.756007,1592.312707,0.853404923,0.835192356,1138.796731,1152.282443,19.87477271,12.5793664
7,5,200,0.01,4,2434692.411,2550830.501,1560.350092,1597.131961,0.842088117,0.834555508,1179.840862,1164.72639,8.11501E+12,2.88191E+12
8,1,200,0.01,4,2253929.659,2449884.547,1501.309315,1565.210704,0.850826184,0.837857129,1135.762215,1145.060656,17.15538627,11.8085078
8,2,200,0.01,4,2451805.131,2484125.782,1565.824106,1576.110968,0.840085089,0.837977028,1167.542219,1158.904454,1.57998E+13,5.8682E+12
8,3,200,0.01,4,2274380.567,2434418.882,1508.104959,1560.26244,0.856970157,0.846905766,1138.560531,1123.207895,3.90576E+12,1.34594E+12
8,4,200,0.01,4,2215639.117,2448324.283,1488.502307,1564.712205,0.847471287,0.831452808,1149.362961,1153.792397,3.47366E+12,1.33071E+12
8,5,200,0.01,4,2416062.602,2572400.068,1554.368876,1603.87034,0.849059819,0.839292851,1184.016817,1171.146751,8.02484E+12,2.65903E+12
9,1,200,0.01,4,2185212.829,2355600.008,1478.246539,1534.796406,0.85330656,0.841868461,1121.359451,1138.874065,7.90647E+12,2.72069E+12
9,2,200,0.01,4,2237400.478,2533869.974,1495.794263,1591.813423,0.852493343,0.832947793,1146.651273,1155.564178,18.00063224,11.63361138
9,3,200,0.01,4,2437245.434,2681285.658,1561.167971,1637.463178,0.845788367,0.83034723,1185.736123,1174.503937,3.88123E+12,1.62675E+12
9,4,200,0.01,4,2214984.579,2508774.496,1488.282426,1583.911139,0.854778578,0.835516778,1120.109962,1168.815445,3.87412E+12,1.40446E+12
9,5,200,0.01,4,2563321.951,2309551.244,1601.037773,1519.720778,0.837260225,0.853371579,1194.078802,1114.339626,1.57642E+13,5.453E+12
10,1,200,0.01,4,2349610.833,2497129.246,1532.844034,1580.230757,0.844923904,0.835187577,1163.323763,1157.453869,3.60378E+12,1.33024E+12
10,2,200,0.01,4,2289565.065,2300640.181,1513.130882,1516.786136,0.846569636,0.84582746,1134.826112,1127.648375,1.56511E+13,5.4971E+12
10,3,200,0.01,4,2115700.596,2496356.013,1454.544807,1579.98608,0.857721409,0.832122741,1111.663059,1152.591719,3.90656E+12,1.40395E+12
10,4,200,0.01,4,2442812.067,2562192.361,1562.949797,1600.684966,0.848097385,0.8406739,1194.046284,1163.661688,3.93373E+12,1.34489E+12
10,5,200,0.01,4,2384359.051,2532862.269,1544.136992,1591.496864,0.849372899,0.839991506,1170.100916,1150.752749,3.8816E+12,1.62733E+12
1,1,200,0.01,5,1861244.347,2561519.826,1364.274293,1600.474875,0.876528886,0.830074054,1002.288222,1179.94434,7.53426E+12,2.72069E+12
1,2,200,0.01,5,1795176.607,2357232.627,1339.842008,1535.328182,0.882909187,0.846248952,980.7973407,1107.778047,7.46259E+12,2.67465E+12
1,3,200,0.01,5,1761797.337,2517434.469,1327.32714,1586.642515,0.88609878,0.837246401,977.0213891,1153.791853,1.18024E+13,4.37665E+12
1,4,200,0.01,5,1768998.401,2468380.509,1330.036992,1571.108051,0.88833193,0.844183417,1015.43724,1155.781088,16.15455656,11.72050115
1,5,200,0.01,5,1720068.465,2484561.957,1311.513807,1576.249332,0.886527881,0.8360946,984.2217203,1154.811709,3.92704E+12,1.43098E+12
2,1,200,0.01,5,1853276.432,2540958.003,1361.350959,1594.038269,0.878556724,0.833493666,999.1721148,1165.424087,1.1312E+13,4.30293E+12
2,2,200,0.01,5,1784908.306,2572295.482,1336.004605,1603.837735,0.888296987,0.839020776,1006.771128,1169.131632,3.86987E+12,1.40395E+12
2,3,200,0.01,5,1756032.823,2439840.564,1325.153887,1561.9989,0.886560287,0.84238631,996.5394479,1151.473161,7.81928E+12,2.77488E+12
2,4,200,0.01,5,1621481.932,2317091.729,1273.374231,1522.199635,0.890861779,0.844041883,964.8276841,1109.507874,14.39827386,11.30816362
2,5,200,0.01,5,1843183.586,2518901.902,1357.638975,1587.104881,0.879501119,0.835325757,998.8904567,1156.554402,7.75057E+12,2.72166E+12
3,1,200,0.01,5,1769932.642,2422130.224,1330.388155,1556.319448,0.885211816,0.842913836,1001.510297,1132.545621,16.63602178,12.16165702
3,2,200,0.01,5,1746568.221,2478811.495,1321.577928,1574.424179,0.885049692,0.836857134,983.0684362,1140.073835,3.95777E+12,1.43047E+12
3,3,200,0.01,5,1784287.599,2348037.962,1335.772285,1532.330892,0.888611335,0.853417793,1016.580953,1128.383862,16.97009133,11.94293953
3,4,200,0.01,5,1775125.806,2492300.241,1332.338473,1578.702075,0.877299242,0.827726504,975.7567674,1155.420371,7.65343E+12,2.97222E+12
3,5,200,0.01,5,1819233.162,2647916.255,1348.789517,1627.241916,0.884435524,0.831794483,994.4641535,1195.6978,1.96354E+13,6.80325E+12
4,1,200,0.01,5,1703448.526,2519416.125,1305.162261,1587.266873,0.890301734,0.837755249,975.5437177,1164.622335,3.82715E+12,1.34441E+12
4,2,200,0.01,5,1802613.887,2387921.616,1342.614571,1545.29014,0.882075061,0.843784899,1002.964434,1121.290901,3.78763E+12,1.62675E+12
4,3,200,0.01,5,1813248.883,2485925.487,1346.569301,1576.681797,0.882428063,0.838811385,996.2081927,1156.559078,7.64305E+12,2.67618E+12
4,4,200,0.01,5,1857195.727,2467930.66,1362.789686,1570.964882,0.878311607,0.838294634,1002.233037,1144.122696,1.17762E+13,4.12612E+12
4,5,200,0.01,5,1753290.902,2527950.814,1324.118916,1589.953085,0.885885883,0.835466622,988.2586612,1165.511684,3.90273E+12,1.43098E+12
5,1,200,0.01,5,1924876.621,2439216.203,1387.399229,1561.799028,0.875725045,0.842517967,1012.752148,1129.083643,1.17191E+13,4.15116E+12
5,2,200,0.01,5,1748558.887,2609792.14,1322.330854,1615.48511,0.883232312,0.825719685,973.4641393,1165.243188,7.74727E+12,3.03071E+12
5,3,200,0.01,5,1668380.11,2352805.637,1291.657892,1533.885796,0.890436774,0.84549026,970.3419026,1132.086554,3.75445E+12,1.34594E+12
5,4,200,0.01,5,1654087.689,2449751.168,1286.113404,1565.168096,0.893226945,0.841866052,985.0181415,1164.183525,15.19656211,11.874076
5,5,200,0.01,5,1834875.486,2537576.503,1354.575759,1592.977245,0.882981165,0.838166541,1010.00021,1161.515514,7.41796E+12,2.6756E+12
6,1,200,0.01,5,1777078.275,2493001.94,1333.070994,1578.924298,0.884137423,0.837460379,988.2846854,1154.036783,7.39519E+12,2.95699E+12
6,2,200,0.01,5,1712724.458,2560272.379,1308.710991,1600.085116,0.89081567,0.836785407,985.0674322,1176.852351,16.07268352,12.15302435
6,3,200,0.01,5,1838072.083,2429237.758,1355.755171,1558.601218,0.876917572,0.837331472,1009.362597,1133.64966,3.76429E+12,1.25413E+12
6,4,200,0.01,5,1892853.183,2495905.431,1375.81001,1579.843483,0.876586114,0.837267152,996.5553686,1163.586874,1.17047E+13,4.24296E+12
6,5,200,0.01,5,1740005.449,2410695.354,1319.092661,1552.641412,0.888346475,0.845309316,992.2958157,1123.973153,7.5832E+12,2.75088E+12
7,1,200,0.01,5,1819709.999,2366937.303,1348.96627,1538.485393,0.879028563,0.842649759,1002.806631,1140.014235,1.12569E+13,4.02058E+12
7,2,200,0.01,5,1688805.454,2536289,1299.540478,1592.573075,0.887067262,0.830394874,967.9711021,1173.17302,3.90025E+12,1.43047E+12
7,3,200,0.01,5,1778764.834,2399660.384,1333.703428,1549.083724,0.889246085,0.85058633,1003.605029,1121.913237,7.9192E+12,2.87052E+12
7,4,200,0.01,5,1733003.853,2535459.757,1316.436042,1592.312707,0.887352863,0.835192356,981.4405015,1152.282443,17.39852863,12.5793664
7,5,200,0.01,5,1840503.112,2550830.501,1356.651434,1597.131961,0.880626681,0.834555508,1014.172159,1164.72639,7.78235E+12,2.88191E+12
8,1,200,0.01,5,1726451.625,2449884.547,1313.945062,1565.210704,0.885736728,0.837857129,979.0426845,1145.060656,14.99647404,11.8085078
8,2,200,0.01,5,1904925.014,2484125.782,1380.190209,1576.110968,0.875754435,0.837977028,1000.664528,1158.904454,1.56587E+13,5.8682E+12
8,3,200,0.01,5,1734547.449,2434418.882,1317.02219,1560.26244,0.890918849,0.846905766,981.2301672,1123.207895,3.79731E+12,1.34594E+12
8,4,200,0.01,5,1678254.479,2448324.283,1295.474615,1564.712205,0.884465844,0.831452808,981.8493929,1153.792397,3.49387E+12,1.33071E+12
8,5,200,0.01,5,1869274.172,2572400.068,1367.214018,1603.87034,0.883219672,0.839292851,1021.490616,1171.146751,7.81244E+12,2.65903E+12
9,1,200,0.01,5,1663691.801,2355600.008,1289.841773,1534.796406,0.888316291,0.841868461,961.4769197,1138.874065,7.62258E+12,2.72069E+12
9,2,200,0.01,5,1689504.566,2533869.974,1299.809435,1591.813423,0.888614858,0.832947793,983.1028491,1155.564178,15.8556491,11.63361138
9,3,200,0.01,5,1916137.989,2681285.658,1384.246361,1637.463178,0.878760356,0.83034723,1031.811229,1174.503937,3.78678E+12,1.62675E+12
9,4,200,0.01,5,1677046.301,2508774.496,1295.008224,1583.911139,0.890047519,0.835516778,963.4990069,1168.815445,3.86881E+12,1.40446E+12
9,5,200,0.01,5,2006176.05,2309551.244,1416.395443,1519.720778,0.872632215,0.853371579,1038.649433,1114.339626,1.5465E+13,5.453E+12
10,1,200,0.01,5,1809393.472,2497129.246,1345.136971,1580.230757,0.880578659,0.835187577,1009.415636,1157.453869,3.5715E+12,1.33024E+12
10,2,200,0.01,5,1763846.929,2300640.181,1328.098991,1516.786136,0.881799526,0.84582746,976.8647244,1127.648375,1.52704E+13,5.4971E+12
10,3,200,0.01,5,1590134.315,2496356.013,1261.005279,1579.98608,0.893065176,0.832122741,952.7641446,1152.591719,3.89871E+12,1.40395E+12
10,4,200,0.01,5,1880398.48,2562192.361,1371.276223,1600.684966,0.883070233,0.8406739,1029.679151,1163.661688,3.86673E+12,1.34489E+12
10,5,200,0.01,5,1844391.791,2532862.269,1358.083868,1591.496864,0.883484247,0.839991506,1003.988492,1150.752749,3.81101E+12,1.62733E+12
1,1,200,0.01,7,1307150.622,2561519.826,1143.30688,1600.474875,0.913286322,0.830074054,816.6254749,1179.94434,6.34735E+12,2.72069E+12
1,2,200,0.01,7,1227218.03,2357232.627,1107.798732,1535.328182,0.919954418,0.846248952,792.8967589,1107.778047,6.72648E+12,2.67465E+12
1,3,200,0.01,7,1239824.559,2517434.469,1113.474094,1586.642515,0.919844623,0.837246401,799.8295959,1153.791853,1.11943E+13,4.37665E+12
1,4,200,0.01,7,1265919.358,2468380.509,1125.130818,1571.108051,0.920088808,0.844183417,840.9723747,1155.781088,13.76860416,11.72050115
1,5,200,0.01,7,1223452.735,2484561.957,1106.097977,1576.249332,0.919289391,0.8360946,807.1546115,1154.811709,3.85025E+12,1.43098E+12
2,1,200,0.01,7,1297812.67,2540958.003,1139.215813,1594.038269,0.914955686,0.833493666,811.684915,1165.424087,1.10193E+13,4.30293E+12
2,2,200,0.01,7,1217863.161,2572295.482,1103.568376,1603.837735,0.923783769,0.839020776,814.8508287,1169.131632,3.23308E+12,1.40395E+12
2,3,200,0.01,7,1252033.723,2439840.564,1118.943128,1561.9989,0.919118627,0.84238631,815.8650542,1151.473161,7.75452E+12,2.77488E+12
